num,API num,API,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Magnesium Stearate,Gum,Chitosan,Sodium saccharin,Talc,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,Weight(mg),HARDNESS,FRIABILITY,THICKNESS (mm) (mean),Wetting time (s) (mean),Drug content (%) (mean),DISINTEGRATION_TIME,Water absorption ratio,DIAMETER(mm) (Mean),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS
1131,385-4,Famotidine,20,0,0,5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3.4,0.73,5.26,48,98.8,65,0,0,0.61,0.75,18.66,1.22,30.21,337.5,-0.6,4,8,7,238,20,469,-2.22
1132,385-5,Famotidine,20,0,0,7.5,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,177.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3.2,0.36,5.51,43,99.76,52,0,0,0.67,0.79,15.18,1.17,24.2,337.5,-0.6,4,8,7,238,20,469,-2.22
1133,385-6,Famotidine,20,0,0,10,5,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3.3,0.57,5.27,41.12,99.74,54.12,0,0,0.62,0.74,16.21,1.19,35.6,337.5,-0.6,4,8,7,238,20,469,-2.22
1134,385-7,Famotidine,20,0,0,0,5,5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3.2,0.87,5.36,59.1,98.34,74,0,0,0.53,0.63,15.87,1.18,25.2,337.5,-0.6,4,8,7,238,20,469,-2.22
1135,385-8,Famotidine,20,0,0,0,5,7.5,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250.5,3.5,0.36,5.46,51,98.23,45.12,0,0,0.69,0.83,16.86,1.2,21.7,337.5,-0.6,4,8,7,238,20,469,-2.22
1136,385-9,Famotidine,20,0,0,0,5,10,5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,3.1,0.53,5.27,47.67,97.65,37.15,0,0,0.71,0.88,19.31,1.23,33.5,337.5,-0.6,4,8,7,238,20,469,-2.22
1137,385-10,Famotidine,20,0,0,0,5,0,5,0,0,0,5,0,0,0,10,0,0,0,0,0,0,0,0,30,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,4.3,0.74,5.76,46,99.65,50.1,0,0,0.59,0.69,14.49,1.16,23.5,337.5,-0.6,4,8,7,238,20,469,-2.22
1138,385-11,Famotidine,20,0,0,0,5,0,5,0,0,0,5,0,0,0,12.5,0,0,0,0,0,0,0,0,30,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.5,3.6,0.56,5.83,42.33,97.56,45.67,0,0,0.57,0.69,17.39,1.21,34.6,337.5,-0.6,4,8,7,238,20,469,-2.22
1139,385-12,Famotidine,20,0,0,0,5,0,5,0,0,0,5,0,0,0,15,0,0,0,0,0,0,0,0,30,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,3.1,0.48,5.26,40.67,98.27,43.67,0,0,0.62,0.73,15.06,1.17,32.8,337.5,-0.6,4,8,7,238,20,469,-2.22
1140,198-1,Amlodipine Besylate,6.95,75,410.55,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,11.01,0.71,0,0,0,25.33,0,0,0,0,0,0,0,567.1,1.84,3,10,11,163,38,830,-3.68
1141,198-2,atorvastatin calcium,10.85,75,406.65,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,500,11.66,1.02,0,0,0,24,0,0,0,0,0,0,0,1155.3,5.25,6,12,22,229,83,817,-7.2
1142,1-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.1,1.1,0,0,0,18,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1143,2-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,1.1,0,0,0,9,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1144,3-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.7,0.9,0,0,0,25,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1145,4-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.3,1,0,0,0,17,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1146,5-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,1,0,0,0,19,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1147,6-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.6,0.9,0,0,0,11,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1148,7-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,1,0,0,0,13,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1149,8-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,1,0,0,0,20,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1150,9-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.3,0.9,0,0,0,23,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1151,10-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.1,1.6,0,18,0,25,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1152,11-Jan,Dextromethorphan hydrobromide,15,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,0,0,0,0,0,0,0,0,261.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,1.5,0,11,0,16.23,0,10,0,0,0,0,0,352.3,3.56,1,2,1,12.5,21,370,-3.85
1153,497-1,Tenoxicam,20,110,54,0,8,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.6,0.8,2.52,0,96.21,15,0,0,0.33,0.38,13.15,1.15,27.47,337.4,1.1,2,7,2,136,22,599,-3.96
1154,497-2,Tenoxicam,20,106,54,0,8,0,2,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.75,0.65,2.33,0,96.26,22,0,0,0.35,0.41,14.63,1.17,26.56,337.4,1.1,2,7,2,136,22,599,-3.96
1155,497-3,Tenoxicam,20,110,54,0,8,0,2,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,0.75,2.57,0,97.11,24,0,0,0.32,0.37,13.51,1.15,30,337.4,1.1,2,7,2,136,22,599,-3.96
1156,497-4,Tenoxicam,20,106,54,0,8,0,2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.9,0.85,2.28,0,95.29,30,0,0,0.38,0.43,11.62,1.13,28.81,337.4,1.1,2,7,2,136,22,599,-3.96
1157,497-5,Tenoxicam,20,116,54,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.8,0.7,2.58,0,98.11,16,0,0,0.38,0.43,11.62,1.13,29.24,337.4,1.1,2,7,2,136,22,599,-3.96
1158,497-6,Tenoxicam,20,98,54,18,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.8,0.45,2.76,0,96.17,21,0,0,0.35,0.41,14.63,1.17,27.92,337.4,1.1,2,7,2,136,22,599,-3.96
1159,497-7,Tenoxicam,20,104,54,12,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.4,0.5,2.65,0,98.15,17,0,0,0.34,0.41,17.03,1.2,27.92,337.4,1.1,2,7,2,136,22,599,-3.96
1160,497-8,Tenoxicam,20,110,54,6,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.5,0.35,2.28,0,97.32,23,0,0,0.35,0.41,14.63,1.17,28.81,337.4,1.1,2,7,2,136,22,599,-3.96
1161,497-9,Tenoxicam,20,98,54,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3,0.75,2.35,0,96.11,30,0,0,0.38,0.43,11.62,1.13,29.68,337.4,1.1,2,7,2,136,22,599,-3.96
1162,497-10,Tenoxicam,20,104,54,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.7,0.6,2.29,0,99.26,20,0,0,0.35,0.45,22.2,1.28,28.36,337.4,1.1,2,7,2,136,22,599,-3.96
1163,497-11,Tenoxicam,20,110,54,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.8,0.55,2.35,0,99.15,15,0,0,0.38,0.45,15.5,1.18,28.81,337.4,1.1,2,7,2,136,22,599,-3.96
1164,391-1,Losartan Potassium,25,28,80,0,5,0,1,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.9,0.47,3.3,13,98.84,16,0,0,0.462,0.554,16.6,1.19,25.63,461,4.85,1,6,8,77.7,31,526,-6.72
1165,391-2,Losartan Potassium,25,28,84,0,5,0,1,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.9,0.4,3.3,14,98.57,18,0,0,0.449,0.541,17,1.2,26.11,461,4.85,1,6,8,77.7,31,526,-6.72
1166,391-3,Losartan Potassium,25,28,88,0,5,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0.47,3.35,34,98.12,42,0,0,0.441,0.536,17.7,1.21,23.36,461,4.85,1,6,8,77.7,31,526,-6.72
1167,391-4,Losartan Potassium,25,28,80,10,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.9,0.4,3.3,15,99.78,20,0,0,0.438,0.542,19.18,1.23,24.14,461,4.85,1,6,8,77.7,31,526,-6.72
1168,391-5,Losartan Potassium,25,28,84,6,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0.42,3.25,19,97.52,24,0,0,0.432,0.548,21.16,1.26,24.17,461,4.85,1,6,8,77.7,31,526,-6.72
1169,391-6,Losartan Potassium,25,28,88,2,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3,0.4,3.25,42,95.26,51,0,0,0.421,0.538,21,1.27,25.76,461,4.85,1,6,8,77.7,31,526,-6.72
1170,391-7,Losartan Potassium,25,28,80,0,5,0,1,0,0,0,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.9,0.53,3.35,17,97.32,22,0,0,0.425,0.564,15.7,1.18,26.11,461,4.85,1,6,8,77.7,31,526,-6.72
1171,391-8,Losartan Potassium,25,28,84,0,5,0,1,0,0,0,1,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.8,0.6,3.25,15,98.42,18,0,0,0.427,0.508,15.9,1.18,25.23,461,4.85,1,6,8,77.7,31,526,-6.72
1172,391-9,Losartan Potassium,25,28,88,0,5,0,1,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.8,0.59,3.3,36,98.05,47,0,0,0.475,0.567,16.2,1.19,26.24,461,4.85,1,6,8,77.7,31,526,-6.72
1173,70-1,Metformin,500,55,15,0,10,0,2.5,0,0,0,2.5,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.01,0.3,0,7.1,99.1,44.1,1.3,0,0.55,0.63,12.6,1.14,27.32,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1174,70-2,Metformin,500,45,18,0,10,0,2.5,0,0,0,2.5,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.13,0.28,0,6.9,99.5,38.5,1.5,0,0.53,0.62,14.5,1.16,28.01,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1175,70-3,Metformin,500,34,21,0,10,0,2.5,0,0,0,2.5,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.46,0.26,0,6,98.8,28.5,0.53,0,0.55,0.67,17.9,1.21,28.73,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1176,70-4,Metformin,500,27,23,0,10,0,2.5,0,0,0,2.5,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.89,0.34,0,5.9,99.7,20.8,0.66,0,0.52,0.61,14.7,1.17,28.2,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1177,70-5,Metformin,500,18,26,0,10,0,2.5,0,0,0,2.5,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.11,0.27,0,5.1,99.1,17.8,1,0,0.59,0.68,13,1.15,29.3,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1178,70-6,Metformin,500,8,29,0,10,0,2.5,0,0,0,2.5,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,3.08,0.26,0,5.9,99.9,21.8,1.2,0,0.53,0.6,11.6,1.13,27.65,129.16,-1.3,3,1,2,91.5,9,132,-1.39
1179,80-1,Diclofenac sodium,50,10,0,0,0,0,4,0,0,0,5,0,0,0,0,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,5.5,0.2,4.22,0,99.45,8.5,0,0,0,0,0,0,0,318.1,3.5,1,3,4,52.2,20,310,-4.21
1180,80-2,Diclofenac sodium,50,10,0,0,0,0,4,0,0,0,5,0,0,0,5,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,6,0.4,4.2,0,99.38,3.05,0,0,0,0,0,0,0,318.1,3.5,1,3,4,52.2,20,310,-4.21
1181,80-3,Diclofenac sodium,50,10,0,0,0,0,4,0,0,0,5,0,0,0,10,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,6.5,0.2,4.21,0,100.12,0.5,0,0,0,0,0,0,0,318.1,3.5,1,3,4,52.2,20,310,-4.21
1182,395-1,Nimesulide,100,0,94,40,6,0,3,0,0,0,3,0,0,0,10,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3,0.41,4.2,47,0,36,90.81,0,0,0,0,0,0,308.31,2.6,1,6,4,110,21,450,-4.36
1183,395-2,Nimesulide,100,0,94,40,6,0,3,0,0,0,3,0,0,0,20,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.2,0.38,4.1,46,0,35,92.47,0,0,0,0,0,0,308.31,2.6,1,6,4,110,21,450,-4.36
1184,395-3,Nimesulide,100,0,94,45,6,0,3,0,0,0,3,0,0,0,10,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.6,0.33,4.3,49,0,34,91.17,0,0,0,0,0,0,308.31,2.6,1,6,4,110,21,450,-4.36
1185,395-4,Nimesulide,100,0,94,45,6,0,3,0,0,0,3,0,0,0,20,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,3.7,0.32,4.1,38,0,28,93.58,0,0,0,0,0,0,308.31,2.6,1,6,4,110,21,450,-4.36
1186,395-5,Nimesulide,100,0,94,0,6,0,3,0,0,0,3,0,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,2.5,0.39,4.5,79,0,69,57.81,0,0,0,0,0,0,308.31,2.6,1,6,4,110,21,450,-4.36
1187,397-1,GLICLAZIDE,5,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.6,0.4,0,37,0,21.16,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1188,397-2,GLICLAZIDE,5,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.8,0.43,0,36.46,0,19.48,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1189,397-3,GLICLAZIDE,5,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.7,0.47,0,40.1,0,22.11,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1190,397-4,GLICLAZIDE,5,0,0,4,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.6,0.42,0,33.5,0,20.12,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1191,397-5,GLICLAZIDE,5,0,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.8,0.45,0,36.3,0,19.32,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1192,397-6,GLICLAZIDE,5,0,0,6,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.6,0.47,0,41.08,0,19.48,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1193,397-7,GLICLAZIDE,5,85,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.5,0.55,0,19.29,0,13.12,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1194,397-8,GLICLAZIDE,5,85,0,5,0,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,3.4,0.59,0,17.5,0,12.42,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1195,397-9,GLICLAZIDE,5,85,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,3.6,0.46,0,28.38,0,16.52,0,0,0,0,0,0,0,323.4,1.5,2,4,3,86.9,22,497,-4.11
1196,401-1,Losartan potassium,50,80,55,0,8,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.69,0.41,0,23.21,98.23,23,61.42,0,0.57,0.68,16.176,1.192,29.13,461,4.85,1,6,8,77.7,31,526,-6.72
